x	y	g
18,61388995	9,247031312	481,94
16,17910895	10,09954672	789,18
20,00579439	8,00802206	546,76
17,86152125	9,417870398	443,73
18,02018296	9,287763581	822,37
17,04398859	9,101294953	588,98
17,51877265	9,324472796	559
19,05978188	8,888814058	945,64
17,58415855	8,596835321	467,29
16,79075703	9,290397638	703,15
19,26925609	9,237850324	561,29
17,99691083	8,590816023	857,47
17,03912085	9,533196826	983,83
16,63413871	9,716975388	631,92
16,59339337	7,639167091	328,26
17,04137005	8,688979861	678,77
16,04810777	8,98640805	518,43
19,85698161	9,419747611	656,15
17,14781264	9,221805301	969,59
18,78855177	8,113799646	685,82
19,32033558	8,627530573	455,34
17,91098617	9,200617681	982,64
18,46476416	8,114149808	527,57
14,66116358	9,989419612	685,05
17,07242785	8,158150685	789,14
17,67674246	9,349876213	907,84
19,40520105	8,545050787	503,63
17,56593543	9,562510207	414,17
18,33556521	9,462617577	705,04
19,92092516	8,75519508	353,67
20,61047506	8,557445982	323,04
15,4778437	9,791476926	616,02
18,19365141	8,734422272	363,85
18,12670139	8,933286874	511,44
18,00719872	8,912313855	729,97
19,00192129	8,086486599	352,3
15,7136929	9,354267425	512,52
15,23615361	10,09028038	542,17
17,12058633	8,27461942	320,28
19,38220043	8,334579551	336,84
17,68898122	9,523250708	986,48
15,9139776	9,062448078	672,65
16,50087654	9,034137548	684,56
18,26514709	9,278744174	552,24
16,05419994	8,80226851	979,56
16,6753147	8,644858647	358,6
18,81393654	8,466397005	978,8
17,1917315	8,510778145	797,41
16,9984939	9,120569171	561,54
19,22867202	9,293585889	830,84
16,43823561	9,26071919	325,65
17,99238835	9,000627808	672,93
21,05925124	8,760552455	377,29
19,32604981	8,571163269	913,75
15,28895594	9,711577214	549,32
18,80729314	9,326872785	771,89
19,28565186	9,33322028	623,67
16,85529496	9,142850488	489,11
21,25179982	8,451595766	425,58
19,62472988	8,852037357	405,82
18,877222	8,372878799	987,32
17,68971129	8,573560953	462,7
18,29750475	9,221075825	448,54
19,12015458	7,217734837	441,31
17,05299782	8,976163241	907,08
20,61898129	8,808060058	485,13
18,12561334	9,878272509	377,71
20,68123396	8,717771886	449,14
19,08653547	8,065454758	749,32
17,85627	7,894565642	887,73
17,4759185	8,339299864	952,2
17,46816448	9,82175014	462,7
17,87011843	9,359377756	981,77
18,21558776	9,484699441	347,56
18,11788963	8,739434605	979,99
19,07383435	8,925720948	425,39
19,91954352	8,776508457	973,09
18,43010398	8,292248859	547,13
17,56124731	8,032978792	375,35
18,16521777	9,34656798	508,81
18,46625298	9,269740044	464,89
18,1180326	8,553029659	954,68
16,54217397	9,000342315	305,84
19,82884834	8,159909823	794,28
16,01038592	8,653995359	778,23
18,26496851	8,688111816	660,02
22,04662273	8,257620461	592,05
14,91754909	10,35140381	907,2
18,7242707	8,411629108	914,39
20,50827828	8,790956553	721,61
17,20832171	10,49303532	412,53
18,30633854	9,100642765	964,68
17,42097908	9,098042215	948,6
17,66594807	9,611306779	360,78
19,7243749	8,14665224	716,59
15,46726026	9,975104552	698,35
16,94375722	9,108742533	960,45
17,80919733	10,13267166	699,32
18,05602929	8,995783428	549,9
18,4706846	9,783737788	802,75
16,9587292	8,702186522	850,46
21,08339427	8,553945407	757,53
19,69826067	8,592124038	558,4
16,76551634	9,737624282	810,66
18,65058015	8,755628621	384,42
17,86230388	9,44716926	373,2
15,4545185	8,524261581	604,98
16,34607175	9,466127971	852,77
17,60917029	8,137456542	302,46
16,4442491	9,652459336	730,42
18,24694865	8,32066195	898,51
20,70978258	9,728099675	858,11
18,05403872	8,268340313	461,39
19,31045823	9,255608216	654,3
18,65021749	8,877739547	684,14
14,45042028	10,26600593	517,02
15,62727619	8,760465421	808,69
17,10620629	9,654911566	752,11
18,73625242	7,717034192	792,7
16,51440762	9,730007232	900,96
20,00181278	8,901636284	588,04
17,63762028	9,741976937	460,9
17,83996866	9,033101741	758,62
17,59690311	10,54217451	696,64
18,43862263	8,482414417	682,09
18,00872376	9,965687375	333,06
18,3821995	8,517917699	830,47
17,90853026	9,109568679	683,73
18,34392485	8,514622554	918,96
18,68333881	9,207048592	492,61
19,24572019	8,264255622	982,57
18,92522673	10,03454646	967,11
17,04722572	10,20333086	336,06
17,3767053	8,65025909	424,34
17,56749836	9,289497066	671,65
16,97444799	9,500161092	570,72
20,32783059	7,92492637	512,12
17,46642824	9,009331841	967,18
15,50515128	10,13987592	912,76
18,16841356	9,340605966	505,75
19,74029547	9,093488855	522,02
17,15523859	10,16639901	672,86
17,12465427	9,479593086	793,53
16,65871625	8,960026609	476,19
20,39491406	7,561676603	976,55
16,6142763	9,008570495	699,8
19,56326937	9,684651994	714,1
18,29844301	8,303640033	858,82
16,95573782	9,969581967	728,34
19,31624907	7,643127219	730,71
18,60692592	8,700438941	375,67
18,3362098	8,795895315	432,32
19,58146288	9,295316023	477,08
17,91054343	9,041286171	365,52
17,39733665	9,164366091	952,72
18,8456769	7,835090469	396,06
16,26209172	8,516472777	367,56
18,06564793	8,303124666	457,96
17,21125786	8,944306682	543,42
19,91468704	9,204691434	983,44
18,13115303	9,077760713	711,55
16,02913737	9,037565024	723,2
16,22614173	9,126076473	728,85
17,21939099	9,122282506	846,18
17,20219992	9,302057749	674,51
15,59740452	9,127667497	309,69
17,51005266	9,549418314	800,49
16,78682863	9,18214431	578,99
16,57234196	9,221180452	401,35
18,45598575	9,658050347	308,91
16,44609644	8,866256341	533,18
18,71232019	8,025836694	306
20,28412966	7,890962096	800,25
17,51056775	8,464946732	812,25
17,27346615	8,488392411	493,93
16,65967051	9,60285694	466,47
15,31625186	8,422523033	906,81
16,65181432	9,976797612	415,06
20,87774107	8,001404587	784,26
17,75995753	9,260089216	481,85
19,0614297	8,976925485	610,19
18,85166793	8,954762073	490,68
17,43453274	8,122129478	982,47
17,90426882	8,439193204	458,31
19,01477704	8,057161805	644,56
15,63261192	8,558694155	585,06
18,39031717	8,86110458	872,88
15,26540995	10,07592526	490,93
18,14689169	8,744062948	709,95
17,34667054	9,268603573	575,25
16,76603189	9,46971602	929,41
20,63372108	8,208777495	988,82
18,38005918	8,809438418	514,13
16,14143832	8,889057477	498,28
18,15902632	9,757161297	495,13
18,22862923	9,474097632	581,44
16,47678513	10,41696887	416,68
17,4703739	9,676989205	754,09
17,29512423	8,934123462	525,29
17,01225998	9,590021987	625,39
16,35799916	9,460797579	492,35
20,63243288	9,531283632	501,64
16,32012266	8,991356366	372,73
19,48955474	9,888373302	897,1
18,54493278	8,64225852	801,45
18,66016282	8,974798092	907,66
18,99231137	9,11433418	655,37
18,32524288	8,736752267	678,1
17,8084181	9,297460581	621
17,34176148	9,318920538	698,63
16,21751295	9,289499495	918,37
19,82109901	9,066355654	655,04
18,33283033	9,033600317	984,95
17,51438882	9,709293006	825,23
17,38274008	9,147321816	731,52
16,65555369	8,185918538	708,2
17,48028651	9,102299775	345,57
20,48699307	9,350814257	611,2
17,90975944	10,06911231	967,1
18,00259346	9,203915251	905,87
17,16738189	8,963641306	652,02
14,5554173	8,753249897	909,28
17,29519926	7,962005315	308,39
19,16925285	8,229622311	807,93
19,34473043	9,419927518	653,89
16,22079977	9,161104607	506,36
20,30694131	7,654360461	861,21
20,0997734	9,716805007	492,47
21,03395743	8,272509701	622,78
17,99637703	9,906896409	877,29
17,21244107	8,748342977	417,71
18,72933378	8,458284591	722,51
18,0726725	7,309405986	786,67
19,2841813	10,23397955	467,63
16,7211424	9,745621434	628,12
16,95402319	9,574861212	515,35
18,34883391	9,786537806	322,44
18,14573786	9,602716757	902,4
18,93710442	9,986948315	378,28
18,46843064	9,109983884	538,91
17,04160697	9,35397244	949,71
17,21036997	9,59117934	487,91
17,46008385	9,770274487	482,69
18,89398566	9,678513203	692,79
17,59675472	9,112039306	414,28
17,98176721	9,07365528	694,99
18,52341864	8,939961473	933,34
16,7140923	9,68111814	663,51
17,35619679	9,777680425	995,94
17,4152718	8,781745185	928,16
17,36388625	9,25749208	537,48
17,68281184	9,246372611	784,59
17,08821172	8,031645129	443,89
18,92453272	9,183509265	695,65
18,65381544	9,317187342	607,41
14,67411013	9,09809819	972,59
19,23799119	9,407628158	905,92
17,24816057	9,637145795	479,4
16,38772707	9,666762434	780,63
19,24404875	8,093939143	874,43
17,50272724	9,322731037	954,43
19,03722204	8,342931604	587,27
19,98201718	8,400374658	463,54
20,72111968	8,540774405	851,79
15,01651811	8,661253403	466,75
20,79922179	8,769562601	904,04
18,97155019	8,966298806	491,83
18,15244274	8,628228942	954,91
19,18509754	8,171955926	452,68
16,66906882	9,050211601	648,25
20,29297363	7,725327667	883,15
18,42538872	8,710138553	989,16
19,6131706	8,970416814	843,9
19,80052671	9,411953827	690,49
16,07241382	9,514408687	376,51
17,64827135	9,573089089	332,66
17,02060247	9,30626613	763,67
18,97096917	8,658336865	853,96
15,22283894	8,569277687	949,45
17,1069639	10,52779535	473,07
17,01793038	9,77495975	973,19
18,72824001	8,022387122	814,32
17,55478707	9,436494736	349,85
18,70913605	8,148810949	350,14
16,36742984	9,610564726	680,03
17,59371269	9,243306903	395,22
19,78723519	8,317629157	432,7
17,51981127	8,24166628	498,84
17,13610235	8,92953365	956,99
19,97302121	8,323702325	316,78
16,5011196	9,68468437	317,68
18,57196028	9,288914108	699,75
17,9596195	9,142836716	953,79
15,93890727	9,552050136	750,56
18,38070574	8,650550805	574,1
17,52031907	8,869366697	616,08
16,93259341	8,674241567	555,7
19,58936182	8,835066833	499,97
16,66028267	9,199900731	840,14
19,94478349	8,4736683	775,44
17,75272748	7,628318533	838,86
20,04911765	8,65418567	481,17
18,44352663	8,993267544	682,5
18,04167119	9,427597249	895,76
17,21624846	8,735321015	799,47
17,88321888	8,252566591	384,96
19,27128007	9,539781448	313,29
16,7186898	10,24038416	623,98
17,3022453	8,754548753	468,59
17,62556456	8,796626227	443,77
20,20886962	9,002508927	957,2
17,54567889	9,821040899	599,27
17,87287816	8,986171997	550,68
16,73920916	9,620138935	983,33
17,24934878	8,932812617	710,93
18,99383776	9,560290833	960,74
19,66437477	8,889976991	388,29
16,12170683	8,549153628	993,03
16,81593137	9,019765102	677,37
18,06171051	9,57741431	405,66
16,61438532	8,961647532	666,2
18,15137395	8,738256338	538,91
17,64407416	8,853864599	815,42
15,86570522	9,156398616	701,18
17,33878099	10,03896206	339,79
16,68751254	8,266996169	314,7
18,83081403	10,19080171	423,83
16,33187264	9,47740408	855,7
21,9947325	7,911806723	336,92
18,06661256	8,502914849	522,17
18,99274358	8,910473075	493,42
15,93171925	9,975141388	420,39
17,95859132	9,714492246	994,63
19,63848703	8,128639958	462,51
18,42237721	8,823201003	524,14
18,55463611	9,291825226	693,02
18,42193033	8,898262708	712,14
17,65859571	10,59218541	779,59
19,78243105	7,498285641	369,29
17,99187352	7,282676923	993,37
14,954344	9,992325097	792,76
18,52128999	9,077935419	688,24
19,62111149	7,27601824	769,55
18,33993758	9,247301093	352,95
17,74828847	10,44423994	755,09
17,95750035	8,799075637	922,39
17,88851916	8,975091346	658,61
18,93734374	9,578817738	348,97
18,31070712	9,28519239	322,07
16,32082197	9,075330317	758,44
19,21594811	10,23313445	860,85
19,01794706	9,792793849	367,99
18,88349061	8,562466534	525,78
19,75623034	8,893997682	676,77
19,68743337	9,309682102	951,64
18,82197228	8,279745023	820,09
15,11521483	9,755205312	510,72
19,26965299	9,367916974	724,49
15,76900667	8,953023657	857,42
18,34302632	9,228494737	617,31
17,54858619	9,2376885	963,71
16,67649235	9,294733176	731,82
16,4530326	9,390499346	586,2
19,45792194	8,57573575	946,66
18,59150758	9,678141938	760,2
18,73982421	8,769692243	427,3
16,21696244	8,874952262	580,72
16,91797003	9,082824464	826,22
17,52004598	9,289619667	553,76
17,42742194	9,578610221	762,89
18,05873418	8,691702972	945,9
17,99578447	9,847059744	349,18
19,0876337	8,917371794	830,64
18,78843986	9,2949733	770,59
15,75986631	9,083768667	583,41
18,24328997	9,153979999	383,07
17,12263373	8,316150977	722,86
17,38343069	8,804884355	466,09
15,24568938	9,270260996	321,12
18,64061503	8,400930109	688,87
18,7215807	8,506646323	490,63
17,95130381	9,515209813	781,06
19,15226555	8,567715476	943,07
17,73356905	9,88690726	664,09
20,47878771	9,42900225	597,64
18,05756621	8,466499635	546,97
17,63312598	8,344127138	796,78
18,64733073	10,16773838	920,86
19,51833796	8,373771736	833,43
19,18217041	9,295967108	948,97
18,26203346	8,793023873	340,94
19,56889552	9,658805901	359,07
17,98374296	9,243884414	690,07
18,73159827	9,117619344	781,1
18,90468008	7,985026105	640,58
18,59085238	8,632542773	390,59
16,56562	8,556947558	883,16
18,51767554	9,388944857	924,16
16,17502922	9,516814372	964,09
17,38105964	9,015901164	399,69
19,90220721	8,997619457	419,68
18,97522514	9,296063134	491,97
16,58026345	10,41593892	467,64
17,93349869	9,308311173	802,09
14,59516528	9,280767344	419,34
17,42431937	9,928005796	846,66
18,71764684	8,850494461	990,44
17,22253053	9,027463674	963,32
19,06490917	9,603474039	992,77
17,97339235	10,0089048	487,59
16,1091471	9,165721283	676,86
17,59865808	9,687796377	626,63
17,23089149	10,364389	351,69
18,42392946	8,436115835	863,1
19,37325616	9,40268655	670,76
19,86967331	9,507952693	534,32
20,8207616	7,682978113	560,54
20,19092718	8,83557792	592,3
18,08029757	9,342635405	345,71
18,29140372	6,731268711	629,95
17,97709235	9,247839663	819,65
18,02919728	9,000951485	703,78
21,14667132	9,093839663	572,99
16,61306314	10,04536836	971,48
18,18129948	9,053268586	704,12
18,89266693	7,730946027	806,03
18,45063857	9,112006164	729
16,18422519	8,535172384	672,79
17,97944642	8,836304583	583,4
15,34383703	8,913737914	867,69
18,59116935	9,033604042	649,86
18,20047116	7,927734761	476,67
16,47210741	9,179444036	512,26
19,17215479	8,798987195	477,47
17,73594365	9,644817145	497,95
16,37811706	8,892545127	681,42
18,54168475	9,080835082	818,73
18,09055836	8,494431938	832,61
18,51102488	9,070773749	578,48
20,02788874	8,627149245	738,48
17,76323092	9,174278809	785,63
20,82838222	8,562864859	802,06
15,39514376	10,29144393	641,08
19,21182517	9,25242103	689,28
19,29527619	9,227069816	755,18
16,73354604	8,90436937	831,06
17,80830671	8,833706675	465,39
16,4806009	9,56496215	378,39
17,80098516	9,032312025	540,82
17,99991204	7,781033002	622,26
18,35180536	9,011350206	307,28
19,01127443	9,712631026	987,97
16,32038366	9,529244681	421,69
18,00624538	9,501649386	559,53
19,99803109	9,197700139	460,74
18,36394367	9,188653386	704,07
18,10894408	9,782115477	581,48
17,98919952	8,569964314	342,57
17,26956598	8,831516009	789,43
20,18596461	8,053678069	587,41
18,50401456	9,529013172	551,72
18,62342854	9,945861052	791,52
18,73910741	8,399378911	546,69
17,03522802	9,118202265	947,38
14,97242967	9,214279533	408,16
17,93908952	8,142484727	832,17
19,75694236	9,351655817	783,85
18,63128061	8,020471745	513,82
16,83987892	8,764200079	610,16
16,98579527	8,363877852	686,13
18,14630544	8,681537809	705,21
19,66656933	8,31636144	308,56
16,41820161	10,44736335	693,36
18,58759923	8,979263368	610,13
15,82728983	8,871204283	516,48
19,34482383	8,196091726	598,19
19,37892585	9,20082009	995,37
16,4836999	9,056127537	316,18
18,8397705	8,949996483	342,24
18,871401	9,460763438	807,44
17,54737861	7,871296168	391,6
17,12332512	8,160025222	303,39
18,57818612	9,421258311	303,24
17,53975194	8,999489921	577,49
18,69491753	9,719274286	429,86
18,68225107	8,863977362	334,72
17,51174013	9,841608887	546,73
18,52233544	9,055445828	779,52
17,98141074	9,741985776	748,49
16,68900066	10,36380869	747,3
18,71015794	9,677087605	342,77
18,16651102	7,771761315	955,76
18,55643509	9,170237942	529,29
18,32038429	8,592129348	964,76
16,11929218	9,108689472	610,91
18,65243662	8,334770129	973,83
17,39410358	10,15319801	682,94
18,18557643	9,66821552	405,18
17,57947461	9,340079568	339,34
19,29831043	7,768485255	537,47
16,25475182	9,610747731	499,73
16,44336671	8,816783033	970,05
16,36696738	9,202838215	784,1
17,003753	9,807238429	554,57
15,99291416	8,648423168	664,47
18,23235804	8,213790919	716,71
16,46283306	8,920873054	867,72
17,74267044	8,41411341	692,48
18,54715427	8,533798325	799,53
20,59913792	9,161876743	578,68
17,49529671	9,884750239	407,65
18,84560626	10,16112953	649,26
15,75054581	8,585094747	522,58
16,2034172	9,791146566	865,04
15,84076168	9,719795859	806,51
16,56357734	9,408262325	777,28
18,68684777	9,14086568	525,34
15,56229553	9,234314764	396,51
18,15909016	8,428317622	666,28
19,45417928	7,999183546	792,53
17,10972586	8,329454432	652,83
17,81630022	9,496996694	545,03
16,75449523	8,863123304	326,08
16,60973859	10,04952632	785,46
16,85017124	9,518670599	642,19
18,62530638	8,932555209	363,83
17,97613446	8,416572386	549,95
18,31353085	8,555203983	545,86
17,5408187	7,92231044	807,62
17,85206609	9,42680514	520,95
15,75458319	9,611173456	969,75
16,06336534	9,416586805	557,24
17,17647133	9,039800867	546,01
18,4813186	8,823554954	711,23
17,65659807	10,29366481	357,61
18,36621118	9,419671633	920,43
18,1862687	10,3725007	800,95
19,30845886	9,038082717	810,77
17,59126232	9,53038353	495,91
17,32786492	9,930658288	765,4
16,95549033	9,568647551	625,05
15,91553055	9,224376748	711,21
19,21312617	9,944686242	918,41
17,05588638	8,649975925	627,27
17,30266979	8,752496929	708,78
17,0620857	9,171769638	941,66
18,11254625	9,300325425	695,66
17,71386095	9,050201012	660,15
17,76468161	8,644150187	828,07
19,77041378	7,936827295	995,27
19,02342479	8,485221582	458,6
18,94016647	8,368309396	918,75
17,38100884	10,98635843	479,48
18,13623604	8,168356935	560,93
18,68155939	9,419191167	785,2
17,27054492	9,07984033	836
16,28633777	10,80032842	809,71
17,07458793	8,006152289	429,27
18,13927442	9,429338175	931,28
17,11535715	8,937072877	884,31
18,24281643	8,777025261	414,64
17,20820259	8,318226883	356,96
17,95530177	8,64020341	739,44
18,11929102	8,576025737	439,12
17,25842714	10,00855469	325,14
18,66371163	8,458132609	637,62
17,58581986	9,95516492	364,93
19,26412703	8,366554431	880,12
18,65083467	8,502257986	932,79
17,77924694	8,157248689	315,13
17,7813349	9,416365101	567,88
17,69786028	9,006931254	566,8
21,00397528	7,939402911	776,96
15,61744628	8,756136659	321,61
18,55601099	9,345757294	575,29
15,32561158	8,44878114	473,05
16,2545942	8,511439527	808,06
18,25683078	8,86326714	437,68
18,26074101	8,656163615	748,75
18,35426856	8,119520976	460,33
15,16560167	9,457058968	518,43
19,49524595	8,774889399	896,6
17,52788474	9,332515702	703,89
20,09114644	9,16572713	732,94
17,23557517	8,453808463	871,98
18,61103182	8,648592821	614,74
20,21986242	8,894614731	342,73
18,10416313	9,114018756	996,96
17,36046375	8,744694183	820,54
18,94019688	8,695648369	839,36
18,71154481	9,012982612	471,61
17,64397887	9,323825201	448,89
19,04781804	7,946424966	660,21
17,86872937	8,625782751	447,62
17,96249368	9,078064225	666,84
17,63681377	8,128710034	515,89
16,28875608	8,720604417	406,91
20,04793593	9,038579584	360,52
16,22609495	8,96367429	414,66
17,14498306	8,608708804	466,83
18,13442348	9,4803963	855,87
18,34139438	9,50992806	418,23
19,32506156	9,951815959	966,4
19,46742897	8,430650558	689,9
17,5025911	9,171977299	651,96
18,36196181	8,404471665	409,98
16,62038558	8,90845216	446,68
17,93959464	9,432709625	854,11
18,43373085	8,850416656	572,33
17,92169759	8,731470643	830,89
17,23176776	10,02239581	444,47
17,53643265	9,37575635	421,99
18,32587149	8,744273318	434,11
19,28654459	8,94148625	730,18
17,29368964	9,614352634	402,32
18,65136438	8,199721571	485,77
18,70550513	8,820671454	623,94
16,88012644	8,951456154	448,44
18,13227963	9,494250816	709,03
19,24553677	8,544625789	429,52
16,52400223	9,378612047	708
18,79649004	9,926146288	722,89
19,78182944	8,710204906	791,66
17,13493002	9,16736062	313,64
18,80252091	7,886182135	585,91
17,35549984	7,918905496	523,39
19,07116582	8,017040948	951,69
16,87636207	9,728623971	756,47
20,99858268	8,832489178	525,8
17,88025578	8,285151694	993,2
18,52773124	9,161471267	635,43
19,76729603	9,116747096	388,38
17,92777188	8,708555758	897,34
20,35307463	9,542220788	640,25
19,31432885	8,935744155	389,54
17,82125584	10,56265695	361,16
17,36902098	9,013944376	751,44
18,58382586	8,644126021	411,96
17,45565928	8,594787561	713,68
17,09423138	9,167573324	691
17,68820423	10,33448466	472,71
17,52307259	9,13927472	912,67
17,4057198	8,531979033	560,02
17,6599662	9,665616073	510,25
16,78415622	9,526652291	816,14
18,15284779	9,254940045	357,63
16,96907766	9,758111287	816,68
18,76055589	9,019136937	357,02
14,78716472	8,980714056	779,79
18,2493764	9,103784478	387,56
20,36850802	8,870879945	594,28
16,83698919	9,246133033	850,47
18,43256014	8,901447201	691,27
20,29980435	9,611679914	445,31
17,39237975	8,352989183	302,02
18,06738034	9,323596895	688,08
18,12096546	9,392769021	519,95
16,02517224	9,73725462	986,71
19,1637294	8,412709365	351,19
17,37236653	8,9777131	487,55
18,4323523	10,08787571	907,07
19,32847262	8,427315702	458,23
17,14806045	9,606066753	885,96
18,92175651	8,504771898	989,59
17,38866963	9,105512434	922,69
17,88592613	8,793989199	379,99
18,85541789	8,614632667	530,79
17,41459193	8,359326724	402,89
18,0926797	9,463246231	856,6
17,66779328	8,55175024	618,22
17,73744777	8,912558326	570,44
20,13804088	8,499763453	879,75
18,08068512	9,222644681	564
17,44259372	9,47895555	833,56
17,80539062	10,14367563	944,42
19,35252878	9,345080389	777,77
17,67831407	10,02729612	855,65
18,29284946	9,690146879	477,61
17,01388307	9,824135927	992,83
18,2747493	8,856295865	646,67
18,82506336	9,027817793	791,12
19,87984743	7,419625657	806,66
20,2163704	7,345925663	444,84
15,62209069	8,581184712	880,39
17,4271293	9,180473119	353,2
19,56977407	9,258116127	611,71
18,68565286	9,09316488	622,57
20,02311152	9,321031304	958,92
16,05622462	8,97821024	346,08
19,11727531	8,078582208	655,65
18,42565782	9,289287958	481,17
19,07309447	9,218321708	763,59
18,72340555	7,76342468	700,38
19,73352704	8,525154505	581,64
17,05115489	8,292066203	591,8
18,84713349	8,531455654	896,04
19,6333104	8,23886406	638,54
17,25077993	8,883893268	478,93
17,66104354	8,624413527	521,29
17,61403096	9,198572053	568,07
16,47352999	9,151424462	899,78
20,29257291	7,963578795	466,02
20,20547708	9,33160331	877,03
19,58958838	9,484583561	722,09
18,92004027	7,847684714	385,14
18,33049016	9,006788069	575,37
18,35710883	8,339992518	467,55
17,67693086	9,241234637	881,53
18,1212558	8,897551888	456,75
18,51217575	9,494615064	341,03
18,07721306	8,787984082	897,15
17,14553284	9,362147995	636,44
17,516551	9,033916607	979,74
20,58597614	8,213902293	609,27
19,95998117	7,937606326	377,73
17,51449738	9,112949783	354,67
18,01531388	8,519009129	474,33
17,14706935	9,451524983	323,93
16,43700194	9,554665852	790,42
18,41625703	8,979891141	876,04
19,04194723	9,19861776	725,57
16,68224306	9,663474991	766,15
15,33702346	9,749915509	401,18
19,19068478	8,420946039	681,4
19,65239036	8,839055397	657,93
18,67100187	9,145568548	793,83
16,63012566	8,682755846	493,51
18,88282305	8,752782605	782,89
21,6432965	7,138856829	417,86
15,75187409	8,846197826	890,3
16,54050854	8,336318601	887,84
19,73404797	7,980723827	986,68
17,43759805	9,360174669	515,31
17,79900043	9,426973304	772,98
17,90691013	8,761267459	578,08
16,36837185	8,934162244	788,66
17,03622377	9,749183648	678,38
18,02752502	9,268323003	712,21
20,40396998	8,453519441	485,33
16,84536032	9,781723399	860,45
18,06895701	9,03751022	517,64
18,75011119	8,740256694	680,82
18,0684452	8,573868276	483,35
19,52352497	8,155963543	710,78
17,19394739	9,160091621	922,17
19,10923129	8,624539455	728,81
17,71235376	9,093387247	865,55
15,83229967	9,644893084	636,77
19,69681499	10,03143143	363,71
17,14670651	8,224843373	772,07
16,12170766	10,48684548	467,02
18,35756713	9,417914889	682,78
16,40271037	9,445336515	974,08
18,01299014	8,610811076	853,92
18,4588785	8,709634013	855,09
17,86779793	10,31180282	402,57
20,29098655	7,918518071	415,33
18,15127951	8,946445774	642,47
16,36824717	8,748033086	700,01
20,85429274	8,338990872	770,9
18,16789228	8,319119387	705,62
20,28064816	9,037815491	513,83
16,87059841	9,854449964	430,94
18,48955348	8,754179455	641,68
16,49843712	9,549363185	416,52
17,21132381	8,546060957	842
17,34567252	9,468211021	950,9
19,65203889	8,222928505	318,83
16,96244555	9,060229842	517,79
17,50874141	9,480491943	364,3
17,04956759	8,865925166	658,81
18,23971027	8,475870474	329,2
18,38188768	7,990603195	925,94
19,7333088	7,932692788	753,14
19,41515234	9,429655683	359,34
18,49160996	8,770916611	922,28
17,92259186	8,241928848	993,34
18,47890364	8,727690864	718,73
16,63160519	9,199783464	879,77
17,87845345	9,137774501	667,56
18,70052026	8,31379428	559,47
18,50573041	9,788099793	456,32
18,85307413	8,96919902	401,64
19,05881345	8,964419877	467,09
16,61494031	10,36955724	642,94
19,75005472	9,431297425	547,7
14,44339906	8,166942675	731,08
18,34958769	8,957101481	570,06
19,72944205	8,615183452	521,95
18,34947724	9,023402813	532,75
18,75787176	9,06721211	846,53
19,11836245	8,85300591	999,43
18,82791744	7,494746564	574,81
16,92877727	9,281905169	690,19
19,40398845	9,18561917	630,61
16,64268967	8,540634227	536,13
18,71067464	9,321521471	839,29
18,7730332	9,610734705	945,77
18,91404242	9,331321007	825,65
17,38195984	8,832107957	452,38
19,09561687	9,157775939	716,31
15,77508824	9,588495873	309,26
16,11865362	9,770232842	452,92
17,22768339	9,328987496	414,67
16,67877352	9,509778943	364,05
18,28329606	8,349174336	924,74
17,1757699	9,164701705	473,02
19,78492386	8,115019613	623,17
16,78210137	8,301532772	571,3
16,46099499	9,235586917	784,45
19,1843715	8,684645341	554,56
18,409803	8,391891917	827,76
18,6457445	8,440338699	323,22
19,80634115	9,115942739	594,52
18,81862336	9,087857797	718,72
19,138904	9,486611361	712,21
17,80212958	8,449886343	472,74
19,19385645	8,726254719	421,04
16,06410615	8,845330545	489,83
17,01881943	8,80599753	377
20,37771492	8,582661943	328,01
16,76565551	9,338360544	356,28
17,77793477	9,243208523	939,53
17,12738251	9,510030581	736,96
16,18869558	9,090583547	860,24
17,3527292	9,566803474	750,97
20,33206123	8,408132054	512,33
15,75798061	9,238014599	827,41
16,46944931	8,657769147	926,73
18,90667017	8,638489133	861,56
16,8838067	8,881023496	421,56
21,3031595	8,71689945	607,43
17,42651299	10,00794912	846,41
18,44294783	9,091085501	354,98
16,07227939	9,294677152	374,58
15,60112406	9,156915949	729,75
17,88502778	9,686212613	491,76
17,21681719	8,926214471	867,98
19,75964848	8,864078202	320,25
18,17749876	8,122014527	394,85
15,02518286	10,50764483	306,24
18,3611608	9,488541912	515,11
16,81875711	10,21950767	538,36
17,14781524	8,771959803	818,37
19,06204852	7,672962854	538,83
19,97975531	8,997835765	931,17
20,38412315	8,50761011	547,89
17,16231588	8,504282276	749,01
18,04366725	8,101441605	733,8
17,61212822	9,497749328	891,39
16,79990051	9,285371749	587,81
21,20397915	8,527533121	977,92
17,51362023	8,584209288	854,81
18,47169112	8,499209459	419,89
17,09589385	9,422878931	322,03
19,67446573	8,240421088	769,19
18,90499059	9,502929009	639,57
18,00398694	9,12427406	411,15
14,82702422	8,793227767	689,89
19,60344732	9,563572232	488,38
18,17235471	10,52233089	928,64
18,97574501	8,456298508	628,18
20,66225879	7,215114233	829,31
17,7227128	10,37634297	718,42
17,16309961	10,1361304	393,47
19,39979813	8,151023995	522,99
19,64153903	8,417958203	421,99
18,51831205	9,945556327	948,23
19,30036681	9,421830083	656,22
16,15948516	8,599742194	446,14
19,08186114	8,610231155	310,46
17,42703328	9,572565438	387,17
19,70478986	9,043064534	411,42
19,04800515	9,813940851	517,31
16,61968275	9,3282833	747,83
18,33767166	10,03207244	499,45
